;timestamp;likes;retweets
822;02/02/2020 23:58;4;0
823;02/02/2020 23:58;0;0
824;02/02/2020 23:58;1;0
825;07/02/2020 23:59;0;0
826;07/02/2020 23:59;1;0
827;07/02/2020 23:59;1;0
828;07/02/2020 23:59;0;0
829;07/02/2020 23:59;0;0
830;07/02/2020 23:59;1;0
831;07/02/2020 23:59;3;0
832;07/02/2020 23:59;0;0
833;07/02/2020 23:59;0;0
834;07/02/2020 23:59;0;0
835;07/02/2020 23:59;1;0
836;07/02/2020 23:59;0;0
837;07/02/2020 23:59;3;0
838;07/02/2020 23:59;1;0
839;07/02/2020 23:59;1;0
840;07/02/2020 23:59;10;0
841;07/02/2020 23:59;1;0
842;07/02/2020 23:59;14;5
843;07/02/2020 23:59;4;0
844;07/02/2020 23:59;10;0
845;07/02/2020 23:59;0;0
846;07/02/2020 23:59;1;0
847;07/02/2020 23:59;1;0
848;07/02/2020 23:59;0;0
849;07/02/2020 23:59;0;0
850;07/02/2020 23:59;1;0
851;07/02/2020 23:59;3;0
852;07/02/2020 23:59;0;0
853;07/02/2020 23:59;0;0
854;07/02/2020 23:59;0;0
855;07/02/2020 23:59;1;0
856;07/02/2020 23:59;0;0
857;07/02/2020 23:59;3;0
858;07/02/2020 23:59;1;0
859;07/02/2020 23:59;1;0
860;07/02/2020 23:59;10;0
861;07/02/2020 23:59;1;0
862;07/02/2020 23:59;14;5
863;07/02/2020 23:59;4;0
864;07/02/2020 23:59;10;0
865;07/02/2020 23:59;0;0
866;07/02/2020 23:59;2;0
867;07/02/2020 23:59;12;0
868;07/02/2020 23:59;1;0
869;07/02/2020 23:59;2;0
870;07/02/2020 23:59;0;0
871;07/02/2020 23:59;1;0
872;07/02/2020 23:59;0;0
873;07/02/2020 23:59;0;0
874;07/02/2020 23:59;36;0
875;07/02/2020 23:58;1;0
876;07/02/2020 23:58;0;0
877;07/02/2020 23:58;1;0
878;07/02/2020 23:58;0;0
879;07/02/2020 23:58;1;0
880;07/02/2020 23:58;1;0
881;07/02/2020 23:58;1;0
882;07/02/2020 23:58;0;0
883;16/01/2020 23:59;0;0
884;16/01/2020 23:59;5;0
885;16/01/2020 23:59;0;0
886;16/01/2020 23:59;0;0
887;16/01/2020 23:59;0;0
888;16/01/2020 23:59;1;0
889;16/01/2020 23:59;0;0
890;16/01/2020 23:59;0;0
891;16/01/2020 23:59;0;0
892;16/01/2020 23:59;0;0
893;16/01/2020 23:59;0;0
894;16/01/2020 23:59;0;0
895;16/01/2020 23:59;0;0
896;16/01/2020 23:59;0;0
897;16/01/2020 23:59;1;0
898;16/01/2020 23:59;1;0
899;16/01/2020 23:59;45;0
900;16/01/2020 23:59;2;0
901;16/01/2020 23:59;0;0
902;16/01/2020 23:59;5;0
903;16/01/2020 23:59;0;0
904;16/01/2020 23:59;0;0
905;16/01/2020 23:59;0;0
906;16/01/2020 23:59;1;0
907;16/01/2020 23:59;0;0
908;16/01/2020 23:59;0;0
909;16/01/2020 23:59;0;0
910;16/01/2020 23:59;0;0
911;16/01/2020 23:59;0;0
912;16/01/2020 23:59;0;0
913;16/01/2020 23:59;0;0
914;16/01/2020 23:59;0;0
915;16/01/2020 23:59;1;0
916;16/01/2020 23:59;1;0
917;16/01/2020 23:59;45;0
918;16/01/2020 23:59;2;0
919;16/01/2020 23:59;0;0
920;16/01/2020 23:59;0;0
921;16/01/2020 23:59;0;0
922;16/01/2020 23:59;0;0
923;16/01/2020 23:59;0;0
924;16/01/2020 23:59;0;0
925;16/01/2020 23:59;0;0
926;16/01/2020 23:59;4;0
927;16/01/2020 23:59;0;0
928;16/01/2020 23:58;6;0
929;16/01/2020 23:58;0;0
930;16/01/2020 23:58;1;0
931;16/01/2020 23:58;0;0
932;16/01/2020 23:58;1;0
933;16/01/2020 23:58;0;0
934;16/01/2020 23:58;1;0
935;16/01/2020 23:58;0;0
936;16/01/2020 23:58;0;0
937;18/02/2020 23:59;0;0
938;18/02/2020 23:59;0;0
939;18/02/2020 23:59;1;0
940;18/02/2020 23:59;0;0
941;18/02/2020 23:59;0;0
942;18/02/2020 23:59;0;0
943;18/02/2020 23:59;0;0
944;18/02/2020 23:59;0;0
945;18/02/2020 23:59;0;0
946;18/02/2020 23:59;1;0
947;18/02/2020 23:59;2;0
948;18/02/2020 23:59;0;0
949;18/02/2020 23:59;2;0
950;18/02/2020 23:59;0;0
951;18/02/2020 23:59;0;0
952;18/02/2020 23:59;0;0
953;18/02/2020 23:59;0;0
954;18/02/2020 23:59;1;0
955;18/02/2020 23:59;0;0
956;18/02/2020 23:59;0;0
957;18/02/2020 23:59;0;0
958;18/02/2020 23:59;0;0
959;18/02/2020 23:59;0;0
960;18/02/2020 23:59;0;0
961;18/02/2020 23:59;1;0
962;18/02/2020 23:59;2;0
963;18/02/2020 23:59;0;0
964;18/02/2020 23:59;2;0
965;18/02/2020 23:59;0;0
966;18/02/2020 23:59;0;0
967;18/02/2020 23:59;3;0
968;18/02/2020 23:59;0;0
969;18/02/2020 23:59;0;0
970;18/02/2020 23:59;2;0
971;18/02/2020 23:59;3;1
972;18/02/2020 23:59;3;0
973;18/02/2020 23:59;0;0
974;18/02/2020 23:59;0;0
975;18/02/2020 23:59;0;0
976;18/02/2020 23:59;2;2
977;18/02/2020 23:59;10;1
978;18/02/2020 23:59;0;0
979;18/02/2020 23:59;1;0
980;18/02/2020 23:59;0;0
981;18/02/2020 23:59;0;0
982;18/02/2020 23:59;1;0
983;18/02/2020 23:59;0;0
984;18/02/2020 23:59;1;1
985;18/02/2020 23:59;0;0
986;18/02/2020 23:59;4;1
987;18/02/2020 23:59;2;0
988;18/02/2020 23:59;0;0
989;18/02/2020 23:58;1;0
990;18/02/2020 23:58;0;0
991;18/02/2020 23:58;0;0
992;18/02/2020 23:58;4;1
993;18/02/2020 23:58;1;0
994;18/02/2020 23:58;2;0
995;18/02/2020 23:58;0;0
996;18/02/2020 23:58;0;0
997;18/02/2020 23:58;0;0
998;18/02/2020 23:58;3;2
999;18/02/2020 23:58;0;0
1000;18/02/2020 23:58;0;0
1001;18/02/2020 23:58;1;0
1002;18/02/2020 23:58;0;0
1003;13/01/2020 23:59;1;0
1004;13/01/2020 23:59;1;0
1005;13/01/2020 23:59;9;1
1006;13/01/2020 23:59;7;2
1007;13/01/2020 23:59;3;0
1008;13/01/2020 23:59;0;0
1009;13/01/2020 23:59;1;0
1010;13/01/2020 23:59;2;0
1011;13/01/2020 23:59;0;0
1012;13/01/2020 23:59;0;0
1013;13/01/2020 23:59;42;8
1014;13/01/2020 23:59;0;0
1015;13/01/2020 23:59;0;0
1016;13/01/2020 23:59;3;4
1017;13/01/2020 23:59;6;8
1018;13/01/2020 23:59;7;0
1019;13/01/2020 23:59;1;0
1020;13/01/2020 23:59;0;0
1021;13/01/2020 23:59;1;0
1022;13/01/2020 23:59;1;0
1023;13/01/2020 23:59;9;1
1024;13/01/2020 23:59;7;2
1025;13/01/2020 23:59;3;0
1026;13/01/2020 23:59;0;0
1027;13/01/2020 23:59;1;0
1028;13/01/2020 23:59;2;0
1029;13/01/2020 23:59;0;0
1030;13/01/2020 23:59;0;0
1031;13/01/2020 23:59;42;8
1032;13/01/2020 23:59;0;0
1033;13/01/2020 23:59;0;0
1034;13/01/2020 23:59;3;4
1035;13/01/2020 23:59;6;8
1036;13/01/2020 23:59;7;0
1037;13/01/2020 23:59;1;0
1038;13/01/2020 23:59;0;0
1039;13/01/2020 23:59;0;0
1040;13/01/2020 23:59;0;0
1041;13/01/2020 23:59;0;0
1042;13/01/2020 23:59;0;0
1043;13/01/2020 23:59;6;0
1044;13/01/2020 23:58;3;0
1045;13/01/2020 23:58;1;0
1046;13/01/2020 23:58;1;0
1047;13/01/2020 23:58;1;0
1048;13/01/2020 23:58;0;0
1049;13/01/2020 23:58;33;2
1050;13/01/2020 23:58;1;0
1051;13/01/2020 23:58;1;0
1052;13/01/2020 23:58;4;0
1053;13/01/2020 23:58;1;1
1054;13/01/2020 23:58;0;0
1055;13/01/2020 23:58;0;0
1056;13/01/2020 23:58;222;37
1057;13/01/2020 23:58;2;0
1058;13/01/2020 23:58;0;0
1059;13/01/2020 23:58;0;0
1060;13/01/2020 23:58;0;0
1061;13/01/2020 23:58;1;0
1062;13/01/2020 23:58;0;0
1063;13/01/2020 23:58;0;0
1064;13/01/2020 23:58;4;0
1065;13/01/2020 23:57;4;0
1066;13/01/2020 23:57;0;0
1067;13/01/2020 23:57;8;0
1068;13/01/2020 23:57;2;1
1069;30/01/2020 23:59;0;0
1070;30/01/2020 23:59;0;0
1071;30/01/2020 23:59;1;0
1072;30/01/2020 23:59;0;0
1073;30/01/2020 23:59;4;0
1074;30/01/2020 23:59;1;0
1075;30/01/2020 23:59;2;2
1076;30/01/2020 23:59;1;0
1077;30/01/2020 23:59;3;0
1078;30/01/2020 23:59;0;0
1079;30/01/2020 23:59;7;0
1080;30/01/2020 23:59;0;0
1081;30/01/2020 23:59;28;5
1082;30/01/2020 23:59;0;0
1083;30/01/2020 23:59;1;0
1084;30/01/2020 23:59;0;0
1085;30/01/2020 23:59;7;1
1086;30/01/2020 23:59;0;0
1087;30/01/2020 23:59;0;0
1088;30/01/2020 23:59;1;0
1089;30/01/2020 23:59;0;0
1090;30/01/2020 23:59;4;0
1091;30/01/2020 23:59;1;0
1092;30/01/2020 23:59;2;2
1093;30/01/2020 23:59;1;0
1094;30/01/2020 23:59;3;0
1095;30/01/2020 23:59;0;0
1096;30/01/2020 23:59;7;0
1097;30/01/2020 23:59;0;0
1098;30/01/2020 23:59;28;5
1099;30/01/2020 23:59;0;0
1100;30/01/2020 23:59;1;0
1101;30/01/2020 23:59;0;0
1102;30/01/2020 23:59;7;1
1103;30/01/2020 23:59;3;2
1104;30/01/2020 23:58;0;0
1105;30/01/2020 23:58;1;0
1106;30/01/2020 23:58;1;0
1107;30/01/2020 23:58;0;0
1108;30/01/2020 23:58;3;0
1109;30/01/2020 23:58;0;0
1110;30/01/2020 23:58;0;0
1111;30/01/2020 23:58;0;0
1112;30/01/2020 23:58;0;0
1113;30/01/2020 23:58;0;0
1114;30/01/2020 23:58;0;0
1115;30/01/2020 23:58;0;0
1116;30/01/2020 23:58;0;0
1117;30/01/2020 23:58;1;0
1118;30/01/2020 23:58;0;0
1119;30/01/2020 23:58;0;0
1120;30/01/2020 23:58;0;0
1121;30/01/2020 23:58;0;0
1122;30/01/2020 23:57;1;0
1123;30/01/2020 23:57;1;0
1124;30/01/2020 23:57;0;0
1125;30/01/2020 23:57;8;0
1126;30/01/2020 23:57;1;0
1127;30/01/2020 23:57;0;0
1128;30/01/2020 23:57;0;0
1129;30/01/2020 23:57;4;0
1130;30/01/2020 23:57;0;0
1131;30/01/2020 23:57;5;0
1132;30/01/2020 23:57;1;0
1133;30/01/2020 23:57;1;0
